date,store_id,product_id,price,promotion,demand
2024-04-03,Store_2,Product_A,17.85,1,82
2024-04-03,Store_3,Product_A,14.87,0,65
2024-04-03,Store_1,Product_B,34.47,1,72
2024-04-03,Store_2,Product_B,32.88,1,100
2024-04-03,Store_3,Product_B,27.44,0,80
2024-04-03,Store_1,Product_C,27.06,0,70
2024-04-03,Store_2,Product_C,40.91,0,68
2024-04-03,Store_3,Product_C,26.01,0,53
2024-04-03,Store_1,Product_D,20.64,0,43
2024-04-03,Store_2,Product_D,45.45,0,55
2024-04-03,Store_3,Product_D,42.64,1,59
2024-04-04,Store_1,Product_A,38.81,1,56
2024-04-04,Store_2,Product_A,45.9,0,90
2024-04-04,Store_3,Product_A,15.53,0,39
2024-04-04,Store_1,Product_B,46.47,0,46
2024-04-04,Store_2,Product_B,22.5,0,95
2024-04-04,Store_3,Product_B,13.35,1,86
2024-04-04,Store_1,Product_C,41.28,0,61
2024-04-04,Store_2,Product_C,12.18,0,84
2024-04-04,Store_3,Product_C,27.13,1,57
2024-04-04,Store_1,Product_D,27.1,0,100
2024-04-04,Store_2,Product_D,25.93,0,93
2024-04-04,Store_3,Product_D,46.37,0,89
2024-04-05,Store_1,Product_A,22.95,0,94
2024-04-05,Store_2,Product_A,41.52,0,38
2024-04-05,Store_3,Product_A,14.36,0,40
2024-04-05,Store_1,Product_B,47.05,0,65
2024-04-05,Store_2,Product_B,40.59,1,58
2024-04-05,Store_3,Product_B,23.26,0,30
2024-04-05,Store_1,Product_C,30.42,0,73
2024-04-05,Store_2,Product_C,10.21,0,28
2024-04-05,Store_3,Product_C,23.15,1,105
2024-04-05,Store_1,Product_D,21.58,1,124
2024-04-05,Store_2,Product_D,49.46,1,104
2024-04-05,Store_3,Product_D,35.53,0,97
2024-04-06,Store_1,Product_A,29.02,0,34
2024-04-06,Store_2,Product_A,37.07,1,95
2024-04-06,Store_3,Product_A,38.82,0,74
2024-04-06,Store_1,Product_B,43.18,1,98
2024-04-06,Store_2,Product_B,43.55,0,82
2024-04-06,Store_3,Product_B,22.17,0,65
2024-04-06,Store_1,Product_C,22.25,0,49
2024-04-06,Store_2,Product_C,35.26,0,54
2024-04-06,Store_3,Product_C,35.19,0,37
2024-04-06,Store_1,Product_D,24.77,1,63
2024-04-06,Store_2,Product_D,30.82,0,112
2024-04-06,Store_3,Product_D,26.63,0,59
2024-04-07,Store_1,Product_A,20.0,1,64
2024-04-07,Store_2,Product_A,28.72,0,82
2024-04-07,Store_3,Product_A,17.83,0,92
2024-04-07,Store_1,Product_B,20.27,0,77
2024-04-07,Store_2,Product_B,36.43,1,46
2024-04-07,Store_3,Product_B,10.07,0,103
2024-04-07,Store_1,Product_C,18.17,0,72
2024-04-07,Store_2,Product_C,30.52,0,35
2024-04-07,Store_3,Product_C,40.11,1,73
2024-04-07,Store_1,Product_D,27.22,1,121
2024-04-07,Store_2,Product_D,23.95,0,40
2024-04-07,Store_3,Product_D,39.98,0,49
2024-04-08,Store_1,Product_A,19.31,1,108
2024-04-08,Store_2,Product_A,39.56,0,44
2024-04-08,Store_3,Product_A,30.36,0,73
2024-04-08,Store_1,Product_B,40.18,1,66
2024-04-08,Store_2,Product_B,25.95,1,111
2024-04-08,Store_3,Product_B,23.04,1,130
2024-04-08,Store_1,Product_C,42.75,0,75
2024-04-08,Store_2,Product_C,48.06,1,84
2024-04-08,Store_3,Product_C,17.4,0,49
2024-04-08,Store_1,Product_D,25.07,0,88
2024-04-08,Store_2,Product_D,42.31,1,72
2024-04-08,Store_3,Product_D,12.41,1,122
2024-04-09,Store_1,Product_A,36.96,0,40
2024-04-09,Store_2,Product_A,46.38,0,90
2024-04-09,Store_3,Product_A,31.79,1,52
2024-04-09,Store_1,Product_B,18.49,0,87
2024-04-09,Store_2,Product_B,30.1,1,114
2024-04-09,Store_3,Product_B,48.1,1,129
2024-04-09,Store_1,Product_C,16.4,0,102
2024-04-09,Store_2,Product_C,39.58,0,43
2024-04-09,Store_3,Product_C,31.88,0,28
2024-04-09,Store_1,Product_D,48.03,0,70
2024-04-09,Store_2,Product_D,48.15,1,123
2024-04-09,Store_3,Product_D,47.91,0,83
2024-04-10,Store_1,Product_A,43.17,0,101
2024-04-10,Store_2,Product_A,23.7,0,109
2024-04-10,Store_3,Product_A,35.33,0,115
2024-04-10,Store_1,Product_B,35.02,1,107
2024-04-10,Store_2,Product_B,23.39,0,77
2024-04-10,Store_3,Product_B,33.86,0,31
2024-04-10,Store_1,Product_C,15.29,0,46
2024-04-10,Store_2,Product_C,47.32,0,67
2024-04-10,Store_3,Product_C,24.5,0,106
2024-04-10,Store_1,Product_D,17.21,1,110
2024-04-10,Store_2,Product_D,26.52,0,62
2024-04-10,Store_3,Product_D,44.15,0,85
2024-04-11,Store_1,Product_A,19.63,0,50
2024-04-11,Store_2,Product_A,31.76,0,67
2024-04-11,Store_3,Product_A,29.35,0,83
2024-04-11,Store_1,Product_B,48.63,0,42
2024-04-11,Store_2,Product_B,19.61,0,60
2024-04-11,Store_3,Product_B,17.82,0,100
2024-04-11,Store_1,Product_C,24.88,0,70
2024-04-11,Store_2,Product_C,33.16,0,54
2024-04-11,Store_3,Product_C,29.97,0,39
2024-04-11,Store_1,Product_D,37.66,0,79
2024-04-11,Store_2,Product_D,27.79,1,83
2024-04-11,Store_3,Product_D,21.97,0,70
2024-04-12,Store_1,Product_A,23.67,1,130
2024-04-12,Store_2,Product_A,47.64,0,99
2024-04-12,Store_3,Product_A,31.78,0,33
2024-04-12,Store_1,Product_B,33.34,0,108
2024-04-12,Store_2,Product_B,17.46,0,36
2024-04-12,Store_3,Product_B,39.94,0,114
2024-04-12,Store_1,Product_C,14.25,0,61
2024-04-12,Store_2,Product_C,29.0,0,34
2024-04-12,Store_3,Product_C,31.43,1,68
2024-04-12,Store_1,Product_D,27.15,0,59
2024-04-12,Store_2,Product_D,49.09,0,72
2024-04-12,Store_3,Product_D,16.13,0,70
2024-04-13,Store_1,Product_A,29.69,1,111
2024-04-13,Store_2,Product_A,23.67,0,108
2024-04-13,Store_3,Product_A,17.14,0,26
2024-04-13,Store_1,Product_B,33.36,0,104
2024-04-13,Store_2,Product_B,13.37,1,82
2024-04-13,Store_3,Product_B,16.62,0,38
2024-04-13,Store_1,Product_C,14.76,0,49
2024-04-13,Store_2,Product_C,22.88,0,51
2024-04-13,Store_3,Product_C,47.14,0,35
2024-04-13,Store_1,Product_D,17.71,0,48
2024-04-13,Store_2,Product_D,39.04,0,60
2024-04-13,Store_3,Product_D,34.02,0,26
2024-04-14,Store_1,Product_A,38.47,0,42
2024-04-14,Store_2,Product_A,40.49,1,72
2024-04-14,Store_3,Product_A,36.67,0,41
2024-04-14,Store_1,Product_B,21.19,0,109
2024-04-14,Store_2,Product_B,42.53,0,85
2024-04-14,Store_3,Product_B,44.24,0,101
2024-04-14,Store_1,Product_C,12.79,0,48
2024-04-14,Store_2,Product_C,39.49,0,42
2024-04-14,Store_3,Product_C,23.45,0,97
2024-04-14,Store_1,Product_D,36.91,0,54
2024-04-14,Store_2,Product_D,34.57,0,49
2024-04-14,Store_3,Product_D,40.01,0,79
2024-04-15,Store_1,Product_A,17.8,0,112
2024-04-15,Store_2,Product_A,28.65,1,80
2024-04-15,Store_3,Product_A,12.11,0,51
2024-04-15,Store_1,Product_B,26.87,0,27
2024-04-15,Store_2,Product_B,23.85,1,77
2024-04-15,Store_3,Product_B,24.67,0,107
2024-04-15,Store_1,Product_C,49.73,0,39
2024-04-15,Store_2,Product_C,38.03,0,66
2024-04-15,Store_3,Product_C,37.41,1,112
2024-04-15,Store_1,Product_D,13.83,0,79
2024-04-15,Store_2,Product_D,29.43,0,63
2024-04-15,Store_3,Product_D,22.7,0,62
2024-04-16,Store_1,Product_A,32.37,1,46
2024-04-16,Store_2,Product_A,31.31,0,103
2024-04-16,Store_3,Product_A,37.32,0,105
2024-04-16,Store_1,Product_B,39.85,0,48
2024-04-16,Store_2,Product_B,45.19,0,105
2024-04-16,Store_3,Product_B,22.65,0,107
2024-04-16,Store_1,Product_C,46.35,0,47
2024-04-16,Store_2,Product_C,40.26,0,49
2024-04-16,Store_3,Product_C,37.83,0,85
2024-04-16,Store_1,Product_D,48.08,0,67
2024-04-16,Store_2,Product_D,43.54,1,106
2024-04-16,Store_3,Product_D,42.67,0,77
2024-04-17,Store_1,Product_A,46.53,0,43
2024-04-17,Store_2,Product_A,17.48,1,115
2024-04-17,Store_3,Product_A,47.53,0,82
2024-04-17,Store_1,Product_B,46.95,0,78
2024-04-17,Store_2,Product_B,41.92,0,78
2024-04-17,Store_3,Product_B,22.18,0,82
2024-04-17,Store_1,Product_C,11.88,1,47
2024-04-17,Store_2,Product_C,35.62,0,56
2024-04-17,Store_3,Product_C,47.91,0,78
2024-04-17,Store_1,Product_D,34.33,0,101
2024-04-17,Store_2,Product_D,21.67,0,69
2024-04-17,Store_3,Product_D,12.3,0,38
2024-04-18,Store_1,Product_A,36.96,0,66
2024-04-18,Store_2,Product_A,15.24,1,42
2024-04-18,Store_3,Product_A,22.43,0,65
2024-04-18,Store_1,Product_B,33.28,0,77
2024-04-18,Store_2,Product_B,28.28,1,113
2024-04-18,Store_3,Product_B,37.56,0,61
2024-04-18,Store_1,Product_C,11.22,0,80
2024-04-18,Store_2,Product_C,32.31,1,108
2024-04-18,Store_3,Product_C,22.46,1,127
2024-04-18,Store_1,Product_D,22.2,1,72
2024-04-18,Store_2,Product_D,30.53,0,45
2024-04-18,Store_3,Product_D,49.52,0,91
2024-04-19,Store_1,Product_A,12.1,0,62
2024-04-19,Store_2,Product_A,30.86,0,86
2024-04-19,Store_3,Product_A,21.27,0,92
2024-04-19,Store_1,Product_B,28.28,1,103
2024-04-19,Store_2,Product_B,10.42,0,49
2024-04-19,Store_3,Product_B,29.08,0,72
2024-04-19,Store_1,Product_C,46.35,0,38
2024-04-19,Store_2,Product_C,30.36,1,135
2024-04-19,Store_3,Product_C,45.62,0,47
2024-04-19,Store_1,Product_D,21.16,0,66
2024-04-19,Store_2,Product_D,42.82,0,88
2024-04-19,Store_3,Product_D,30.42,0,42
2024-04-20,Store_1,Product_A,14.61,0,83
2024-04-20,Store_2,Product_A,32.83,0,103
2024-04-20,Store_3,Product_A,42.43,0,99
2024-04-20,Store_1,Product_B,37.53,0,75
2024-04-20,Store_2,Product_B,49.82,0,49
2024-04-20,Store_3,Product_B,16.77,0,58
2024-04-20,Store_1,Product_C,29.93,1,66
2024-04-20,Store_2,Product_C,21.82,0,82
2024-04-20,Store_3,Product_C,34.45,1,96
2024-04-20,Store_1,Product_D,23.88,0,48
2024-04-20,Store_2,Product_D,29.37,0,39
2024-04-20,Store_3,Product_D,17.5,0,111
2024-04-21,Store_1,Product_A,15.74,0,26
2024-04-21,Store_2,Product_A,13.18,1,64
2024-04-21,Store_3,Product_A,44.9,0,44
2024-04-21,Store_1,Product_B,13.7,0,54
2024-04-21,Store_2,Product_B,33.25,0,63
2024-04-21,Store_3,Product_B,19.91,1,101
2024-04-21,Store_1,Product_C,48.66,1,68
2024-04-21,Store_2,Product_C,20.94,0,103
2024-04-21,Store_3,Product_C,14.26,0,47
2024-04-21,Store_1,Product_D,29.64,0,36
2024-04-21,Store_2,Product_D,10.27,0,33
2024-04-21,Store_3,Product_D,33.06,0,102
2024-04-22,Store_1,Product_A,37.25,0,49
2024-04-22,Store_2,Product_A,33.85,0,69
2024-04-22,Store_3,Product_A,25.82,0,91
2024-04-22,Store_1,Product_B,15.35,0,63
2024-04-22,Store_2,Product_B,12.76,0,94
2024-04-22,Store_3,Product_B,15.03,0,40
2024-04-22,Store_1,Product_C,40.41,0,39
2024-04-22,Store_2,Product_C,26.73,1,52
2024-04-22,Store_3,Product_C,12.72,0,90
2024-04-22,Store_1,Product_D,39.86,0,63
2024-04-22,Store_2,Product_D,37.49,0,39
2024-04-22,Store_3,Product_D,26.37,0,29
2024-04-23,Store_1,Product_A,44.65,0,74
2024-04-23,Store_2,Product_A,27.85,0,94
2024-04-23,Store_3,Product_A,49.49,0,100
2024-04-23,Store_1,Product_B,28.32,0,34
2024-04-23,Store_2,Product_B,32.73,0,84
2024-04-23,Store_3,Product_B,38.89,0,24
2024-04-23,Store_1,Product_C,38.58,0,82
2024-04-23,Store_2,Product_C,47.19,0,98
2024-04-23,Store_3,Product_C,22.91,0,89
2024-04-23,Store_1,Product_D,28.2,0,90
2024-04-23,Store_2,Product_D,14.25,0,101
2024-04-23,Store_3,Product_D,43.37,0,110
2024-04-24,Store_1,Product_A,20.62,0,62
2024-04-24,Store_2,Product_A,13.26,0,49
2024-04-24,Store_3,Product_A,15.34,0,97
2024-04-24,Store_1,Product_B,15.82,0,47
2024-04-24,Store_2,Product_B,36.68,0,58
2024-04-24,Store_3,Product_B,39.69,0,79
2024-04-24,Store_1,Product_C,14.5,0,87
2024-04-24,Store_2,Product_C,42.85,0,63
2024-04-24,Store_3,Product_C,38.41,1,102
2024-04-24,Store_1,Product_D,23.64,0,79
2024-04-24,Store_2,Product_D,41.56,0,40
2024-04-24,Store_3,Product_D,18.92,0,91
2024-04-25,Store_1,Product_A,49.02,1,93
2024-04-25,Store_2,Product_A,49.3,0,69
2024-04-25,Store_3,Product_A,33.53,0,52
2024-04-25,Store_1,Product_B,44.33,1,111
2024-04-25,Store_2,Product_B,47.14,0,55
2024-04-25,Store_3,Product_B,46.56,0,82
2024-04-25,Store_1,Product_C,24.21,0,36
2024-04-25,Store_2,Product_C,15.01,0,60
2024-04-25,Store_3,Product_C,33.91,0,35
2024-04-25,Store_1,Product_D,39.47,1,57
2024-04-25,Store_2,Product_D,15.49,0,85
2024-04-25,Store_3,Product_D,14.08,0,101
2024-04-26,Store_1,Product_A,38.83,0,103
2024-04-26,Store_2,Product_A,40.27,0,38
2024-04-26,Store_3,Product_A,44.78,0,55
2024-04-26,Store_1,Product_B,43.61,0,92
2024-04-26,Store_2,Product_B,14.38,0,99
2024-04-26,Store_3,Product_B,39.41,0,106
2024-04-26,Store_1,Product_C,38.62,1,94
2024-04-26,Store_2,Product_C,15.04,0,71
2024-04-26,Store_3,Product_C,40.37,0,70
2024-04-26,Store_1,Product_D,14.23,0,71
2024-04-26,Store_2,Product_D,22.89,0,100
2024-04-26,Store_3,Product_D,44.03,0,52
2024-04-27,Store_1,Product_A,27.28,0,96
2024-04-27,Store_2,Product_A,19.42,0,79
2024-04-27,Store_3,Product_A,18.47,1,95
2024-04-27,Store_1,Product_B,18.32,0,53
2024-04-27,Store_2,Product_B,19.32,0,89
2024-04-27,Store_3,Product_B,29.74,1,54
2024-04-27,Store_1,Product_C,26.22,0,91
2024-04-27,Store_2,Product_C,46.61,0,92
2024-04-27,Store_3,Product_C,17.87,1,48
2024-04-27,Store_1,Product_D,47.83,0,50
2024-04-27,Store_2,Product_D,28.76,0,60
2024-04-27,Store_3,Product_D,41.82,0,98
2024-04-28,Store_1,Product_A,35.74,0,76
2024-04-28,Store_2,Product_A,19.18,0,74
2024-04-28,Store_3,Product_A,20.64,0,71
2024-04-28,Store_1,Product_B,15.62,0,105
2024-04-28,Store_2,Product_B,17.34,0,105
2024-04-28,Store_3,Product_B,19.74,0,84
2024-04-28,Store_1,Product_C,41.23,0,28
2024-04-28,Store_2,Product_C,18.71,0,43
2024-04-28,Store_3,Product_C,40.49,0,40
2024-04-28,Store_1,Product_D,28.96,0,36
2024-04-28,Store_2,Product_D,46.49,0,52
2024-04-28,Store_3,Product_D,41.65,0,47
2024-04-29,Store_1,Product_A,35.07,0,108
2024-04-29,Store_2,Product_A,49.19,1,126
2024-04-29,Store_3,Product_A,11.85,0,93
2024-04-29,Store_1,Product_B,49.97,1,68
2024-04-29,Store_2,Product_B,36.51,0,112
2024-04-29,Store_3,Product_B,48.57,1,116
2024-04-29,Store_1,Product_C,30.87,0,63
2024-04-29,Store_2,Product_C,13.7,0,81
2024-04-29,Store_3,Product_C,35.19,1,43
2024-04-29,Store_1,Product_D,12.17,0,70
2024-04-29,Store_2,Product_D,12.27,0,30
2024-04-29,Store_3,Product_D,22.24,0,24
2024-04-30,Store_1,Product_A,38.34,0,92
2024-04-30,Store_2,Product_A,12.83,0,64
2024-04-30,Store_3,Product_A,21.99,0,98
2024-04-30,Store_1,Product_B,41.86,0,50
2024-04-30,Store_2,Product_B,42.54,1,100
2024-04-30,Store_3,Product_B,13.74,0,49
2024-04-30,Store_1,Product_C,21.09,0,63
2024-04-30,Store_2,Product_C,16.5,0,54
2024-04-30,Store_3,Product_C,38.69,0,94
2024-04-30,Store_1,Product_D,47.82,0,106
2024-04-30,Store_2,Product_D,31.01,0,56
2024-04-30,Store_3,Product_D,27.71,0,83
2024-05-01,Store_1,Product_A,33.54,1,60
2024-05-01,Store_2,Product_A,33.91,0,92
2024-05-01,Store_3,Product_A,36.77,1,123
2024-05-01,Store_1,Product_B,38.08,1,63
2024-05-01,Store_2,Product_B,29.44,0,64
2024-05-01,Store_3,Product_B,10.03,1,94
2024-05-01,Store_1,Product_C,29.69,0,44
2024-05-01,Store_2,Product_C,43.27,0,49
2024-05-01,Store_3,Product_C,47.4,0,37
2024-05-01,Store_1,Product_D,13.97,0,76
2024-05-01,Store_2,Product_D,17.27,0,39
2024-05-01,Store_3,Product_D,47.06,0,79
2024-05-02,Store_1,Product_A,15.01,1,96
2024-05-02,Store_2,Product_A,21.42,0,86
2024-05-02,Store_3,Product_A,48.63,0,48
2024-05-02,Store_1,Product_B,29.19,0,33
2024-05-02,Store_2,Product_B,34.58,0,22
2024-05-02,Store_3,Product_B,31.33,0,71
2024-05-02,Store_1,Product_C,18.48,0,34
2024-05-02,Store_2,Product_C,47.0,0,82
2024-05-02,Store_3,Product_C,48.62,1,121
2024-05-02,Store_1,Product_D,43.02,0,87
2024-05-02,Store_2,Product_D,36.0,1,75
2024-05-02,Store_3,Product_D,40.79,0,41
2024-05-03,Store_1,Product_A,47.89,0,99
2024-05-03,Store_2,Product_A,46.31,1,73
2024-05-03,Store_3,Product_A,18.62,0,64
2024-05-03,Store_1,Product_B,44.01,1,96
2024-05-03,Store_2,Product_B,17.32,1,46
2024-05-03,Store_3,Product_B,35.81,0,63
2024-05-03,Store_1,Product_C,31.46,1,75
2024-05-03,Store_2,Product_C,36.64,1,74
2024-05-03,Store_3,Product_C,48.13,0,49
2024-05-03,Store_1,Product_D,37.38,0,91
2024-05-03,Store_2,Product_D,18.41,0,34
2024-05-03,Store_3,Product_D,44.9,0,25
2024-05-04,Store_1,Product_A,13.35,0,45
2024-05-04,Store_2,Product_A,11.25,0,52
2024-05-04,Store_3,Product_A,49.16,1,85
2024-05-04,Store_1,Product_B,31.88,0,61
2024-05-04,Store_2,Product_B,26.72,0,46
2024-05-04,Store_3,Product_B,10.64,0,34
2024-05-04,Store_1,Product_C,24.24,0,74
2024-05-04,Store_2,Product_C,22.8,0,93
2024-05-04,Store_3,Product_C,15.07,1,122
2024-05-04,Store_1,Product_D,28.05,0,92
2024-05-04,Store_2,Product_D,14.23,0,63
2024-05-04,Store_3,Product_D,24.46,0,44
2024-05-05,Store_1,Product_A,25.77,0,85
2024-05-05,Store_2,Product_A,23.54,1,130
2024-05-05,Store_3,Product_A,26.14,1,79
2024-05-05,Store_1,Product_B,46.33,1,53
2024-05-05,Store_2,Product_B,14.27,0,56
2024-05-05,Store_3,Product_B,45.09,0,104
2024-05-05,Store_1,Product_C,24.26,0,45
2024-05-05,Store_2,Product_C,29.9,0,43
2024-05-05,Store_3,Product_C,18.24,0,61
2024-05-05,Store_1,Product_D,18.2,0,80
2024-05-05,Store_2,Product_D,44.1,0,75
2024-05-05,Store_3,Product_D,27.16,1,92
2024-05-06,Store_1,Product_A,15.07,1,106
2024-05-06,Store_2,Product_A,47.75,0,78
2024-05-06,Store_3,Product_A,11.39,0,36
2024-05-06,Store_1,Product_B,36.88,0,97
2024-05-06,Store_2,Product_B,10.16,0,57
2024-05-06,Store_3,Product_B,21.39,0,53
2024-05-06,Store_1,Product_C,31.59,0,63
2024-05-06,Store_2,Product_C,43.98,0,72
2024-05-06,Store_3,Product_C,49.24,0,99
2024-05-06,Store_1,Product_D,30.49,0,46
2024-05-06,Store_2,Product_D,47.85,0,107
2024-05-06,Store_3,Product_D,30.21,0,91
2024-05-07,Store_1,Product_A,39.73,0,98
2024-05-07,Store_2,Product_A,22.05,0,50
2024-05-07,Store_3,Product_A,45.55,0,76
2024-05-07,Store_1,Product_B,15.69,0,58
2024-05-07,Store_2,Product_B,12.18,0,99
2024-05-07,Store_3,Product_B,16.83,0,111
2024-05-07,Store_1,Product_C,33.74,0,91
2024-05-07,Store_2,Product_C,19.64,0,53
2024-05-07,Store_3,Product_C,21.89,0,64
2024-05-07,Store_1,Product_D,10.09,1,87
2024-05-07,Store_2,Product_D,43.69,0,47
2024-05-07,Store_3,Product_D,20.51,0,69
2024-05-08,Store_1,Product_A,23.49,0,66
2024-05-08,Store_2,Product_A,24.03,0,79
2024-05-08,Store_3,Product_A,20.72,0,45
2024-05-08,Store_1,Product_B,41.94,0,57
2024-05-08,Store_2,Product_B,24.67,0,68
2024-05-08,Store_3,Product_B,24.2,0,26
2024-05-08,Store_1,Product_C,46.45,0,45
2024-05-08,Store_2,Product_C,24.17,0,48
2024-05-08,Store_3,Product_C,36.63,0,90
2024-05-08,Store_1,Product_D,40.28,0,42
2024-05-08,Store_2,Product_D,41.9,0,65
2024-05-08,Store_3,Product_D,21.49,1,67
2024-05-09,Store_1,Product_A,26.01,0,64
2024-05-09,Store_2,Product_A,14.82,0,109
2024-05-09,Store_3,Product_A,17.62,0,61
2024-05-09,Store_1,Product_B,13.9,1,122
2024-05-09,Store_2,Product_B,47.64,1,92
2024-05-09,Store_3,Product_B,36.11,0,107
2024-05-09,Store_1,Product_C,43.98,0,93
2024-05-09,Store_2,Product_C,25.36,0,54
2024-05-09,Store_3,Product_C,14.1,0,62
2024-05-09,Store_1,Product_D,25.58,0,36
2024-05-09,Store_2,Product_D,49.71,0,92
2024-05-09,Store_3,Product_D,38.98,0,94
2024-05-10,Store_1,Product_A,38.13,0,72
2024-05-10,Store_2,Product_A,27.73,0,71
2024-05-10,Store_3,Product_A,34.04,0,75
2024-05-10,Store_1,Product_B,17.78,0,35
2024-05-10,Store_2,Product_B,35.91,0,104
2024-05-10,Store_3,Product_B,24.38,0,38
2024-05-10,Store_1,Product_C,36.75,0,78
2024-05-10,Store_2,Product_C,11.5,0,30
2024-05-10,Store_3,Product_C,20.69,0,33
2024-05-10,Store_1,Product_D,17.6,0,81
2024-05-10,Store_2,Product_D,36.59,1,52
2024-05-10,Store_3,Product_D,44.73,1,111
2024-05-11,Store_1,Product_A,20.73,0,100
2024-05-11,Store_2,Product_A,47.8,0,107
2024-05-11,Store_3,Product_A,43.94,0,82
2024-05-11,Store_1,Product_B,33.29,0,62
2024-05-11,Store_2,Product_B,30.14,0,47
2024-05-11,Store_3,Product_B,11.58,0,42
2024-05-11,Store_1,Product_C,12.15,1,82
2024-05-11,Store_2,Product_C,35.14,0,80
2024-05-11,Store_3,Product_C,20.64,1,112
2024-05-11,Store_1,Product_D,40.01,0,40
2024-05-11,Store_2,Product_D,32.46,0,67
2024-05-11,Store_3,Product_D,18.14,1,116
2024-05-12,Store_1,Product_A,36.41,1,64
2024-05-12,Store_2,Product_A,47.63,0,64
2024-05-12,Store_3,Product_A,44.26,0,51
2024-05-12,Store_1,Product_B,41.0,1,86
2024-05-12,Store_2,Product_B,20.78,0,49
2024-05-12,Store_3,Product_B,25.49,0,79
2024-05-12,Store_1,Product_C,45.27,1,85
2024-05-12,Store_2,Product_C,14.59,0,46
2024-05-12,Store_3,Product_C,38.32,1,100
2024-05-12,Store_1,Product_D,33.81,0,50
2024-05-12,Store_2,Product_D,34.9,1,87
2024-05-12,Store_3,Product_D,49.87,1,87
2024-05-13,Store_1,Product_A,34.02,0,89
2024-05-13,Store_2,Product_A,49.28,0,63
2024-05-13,Store_3,Product_A,20.72,1,72
2024-05-13,Store_1,Product_B,39.05,1,105
2024-05-13,Store_2,Product_B,35.9,1,78
2024-05-13,Store_3,Product_B,39.1,0,84
2024-05-13,Store_1,Product_C,34.9,0,96
2024-05-13,Store_2,Product_C,16.55,1,94
2024-05-13,Store_3,Product_C,38.24,0,35
2024-05-13,Store_1,Product_D,24.87,0,40
2024-05-13,Store_2,Product_D,30.97,0,51
2024-05-13,Store_3,Product_D,10.4,0,99
2024-05-14,Store_1,Product_A,21.47,0,29
2024-05-14,Store_2,Product_A,44.96,0,67
2024-05-14,Store_3,Product_A,30.34,0,63
2024-05-14,Store_1,Product_B,31.48,0,26
2024-05-14,Store_2,Product_B,18.47,0,57
2024-05-14,Store_3,Product_B,39.19,1,125
2024-05-14,Store_1,Product_C,24.38,0,43
2024-05-14,Store_2,Product_C,10.36,1,123
2024-05-14,Store_3,Product_C,44.72,1,113
2024-05-14,Store_1,Product_D,17.54,0,92
2024-05-14,Store_2,Product_D,20.74,1,98
2024-05-14,Store_3,Product_D,15.78,0,91
2024-05-15,Store_1,Product_A,30.87,0,36
2024-05-15,Store_2,Product_A,32.16,0,104
2024-05-15,Store_3,Product_A,19.61,1,77
2024-05-15,Store_1,Product_B,42.75,0,28
2024-05-15,Store_2,Product_B,25.46,0,54
2024-05-15,Store_3,Product_B,45.25,0,49
2024-05-15,Store_1,Product_C,43.02,1,66
2024-05-15,Store_2,Product_C,45.27,0,31
2024-05-15,Store_3,Product_C,13.46,0,87
2024-05-15,Store_1,Product_D,17.64,0,47
2024-05-15,Store_2,Product_D,17.09,0,57
2024-05-15,Store_3,Product_D,11.16,1,101
2024-05-16,Store_1,Product_A,33.26,1,101
2024-05-16,Store_2,Product_A,30.93,1,114
2024-05-16,Store_3,Product_A,42.74,0,100
2024-05-16,Store_1,Product_B,34.22,0,50
2024-05-16,Store_2,Product_B,14.07,0,58
2024-05-16,Store_3,Product_B,39.02,0,108
2024-05-16,Store_1,Product_C,36.07,0,77
2024-05-16,Store_2,Product_C,42.31,0,75
2024-05-16,Store_3,Product_C,39.73,0,43
2024-05-16,Store_1,Product_D,30.99,0,55
2024-05-16,Store_2,Product_D,28.26,0,76
2024-05-16,Store_3,Product_D,40.25,0,39
2024-05-17,Store_1,Product_A,37.9,0,28
2024-05-17,Store_2,Product_A,45.69,0,31
2024-05-17,Store_3,Product_A,27.52,0,89
2024-05-17,Store_1,Product_B,22.82,0,59
2024-05-17,Store_2,Product_B,32.39,0,73
2024-05-17,Store_3,Product_B,22.23,0,43
2024-05-17,Store_1,Product_C,39.78,0,99
2024-05-17,Store_2,Product_C,43.23,0,92
2024-05-17,Store_3,Product_C,35.35,1,102
2024-05-17,Store_1,Product_D,45.03,0,97
2024-05-17,Store_2,Product_D,22.37,1,113
2024-05-17,Store_3,Product_D,41.96,0,62
2024-05-18,Store_1,Product_A,21.34,0,39
2024-05-18,Store_2,Product_A,24.22,0,42
2024-05-18,Store_3,Product_A,10.99,0,33
2024-05-18,Store_1,Product_B,31.8,1,45
2024-05-18,Store_2,Product_B,29.93,0,58
2024-05-18,Store_3,Product_B,16.16,0,67
2024-05-18,Store_1,Product_C,19.23,0,78
2024-05-18,Store_2,Product_C,39.83,1,79
2024-05-18,Store_3,Product_C,23.49,0,88
2024-05-18,Store_1,Product_D,16.44,0,106
2024-05-18,Store_2,Product_D,17.12,0,29
2024-05-18,Store_3,Product_D,14.53,0,78
2024-05-19,Store_1,Product_A,44.14,0,56
2024-05-19,Store_2,Product_A,49.71,0,36
2024-05-19,Store_3,Product_A,14.57,0,95
2024-05-19,Store_1,Product_B,27.98,0,84
2024-05-19,Store_2,Product_B,49.97,0,26
2024-05-19,Store_3,Product_B,12.58,0,71
2024-05-19,Store_1,Product_C,32.39,0,78
2024-05-19,Store_2,Product_C,14.51,0,35
